Date,PM25,PM10,NO,NO2,NOX,NH3,SO2 ,CO,O3,TE,RH,WS ,WD,SR
28-10-2021,25.36,35.96,8.72,14.01,22.08,9.68,3.04,0.74,49.92,27.47,52.47,3.81,246.27,190.51
29-10-2021,40.85,58.24,8.88,13.93,21.98,9.65,1.82,0.97,40.35,27.57,52.57,3.68,245.79,202.74
30-10-2021,25.37,58.04,8.7,13.98,21.93,9.74,1.32,0.92,34.14,27.52,52.52,3.66,245.39,197.05
31-10-2021,20.49,53.11,8.76,13.98,21.92,9.71,1.54,0.78,34.15,27.39,52.39,3.82,246.39,179.72
01-11-2021,11.66,49.56,8.79,13.96,21.98,9.68,1.77,1,28,27.35,52.33,3.36,243.55,171.16
02-11-2021,11.2,43.04,8.79,14.02,21.89,9.47,2.85,0.7,33.14,27.64,52.64,4,247.39,212.6
03-11-2021,19.75,45.03,8.68,14,22.1,9.62,1.94,0.97,25.52,27.06,52.06,3.42,244,135.77
04-11-2021,14.68,43.71,8.74,14.03,21.98,9.63,1.8,0.86,31.33,27.09,52.09,3.53,244.65,139.2
05-11-2021,24.09,42.93,8.74,14.01,21.99,9.66,1.13,0.7,30.42,26.91,51.91,3.57,244.9,116.45
06-11-2021,26.23,45.07,8.49,14.06,21.84,9.48,1.68,0.97,26.13,27.48,52.48,3.68,245.86,191.31
07-11-2021,23.75,48.8,8.8,13.97,22.05,9.53,2.19,0.96,24.14,27.08,52.08,3.7,245.58,139.12
08-11-2021,33.08,50.54,8.81,14.09,21.94,9.64,1.23,0.73,18.24,26.7,51.7,3.66,246.61,88.22
09-11-2021,28.45,49.28,8.65,14.03,22.04,9.73,2.01,1.09,22.48,26.66,51.66,3.32,242.82,83.71
10-11-2021,66.29,101.87,8.79,13.88,21.96,9.61,2.01,0.98,25.8,26.68,51.68,3.6,243.76,84.22
11-11-2021,62.61,124.91,8.87,14.07,22,9.55,1.68,0.96,23.65,26.88,51.9,4,247.27,117.65
12-11-2021,35.03,62.3,8.74,14.05,21.92,9.7,2.8,0.83,19.51,26.75,51.75,3.59,244.83,94.78
13-11-2021,20.44,48.97,8.71,13.97,22.03,9.66,1.82,1.06,17.89,27,52,3.48,244.33,127.95
14-11-2021,9.17,29.66,8.84,13.97,22.03,9.7,1.73,0.84,19.86,27.04,52.04,3.56,244.82,133.23
15-11-2021,11.58,28.83,8.71,13.95,21.96,9.6,1.56,0.87,17.09,27.05,52.05,3.38,243.74,134.06
16-11-2021,15.86,35.53,8.77,13.94,21.99,9.74,1.67,0.93,18.14,26.94,51.94,3.58,245.09,120.03
17-11-2021,37.75,64.9,8.74,13.98,21.96,9.69,1.38,1.03,18.99,27.9,52.9,3.58,244.91,246.39
18-11-2021,25.37,46.03,8.72,14.01,21.99,9.6,1.96,0.82,17.14,27.36,52.36,3.86,246.57,175.9
19-11-2021,20.07,38.46,8.69,14.05,22.01,9.65,1.98,0.91,16.89,27.47,52.47,4.16,248.35,189.55
20-11-2021,24.43,41.03,8.72,14.02,21.98,9.65,1.74,1.07,16.51,27.18,52.18,3.6,245.09,151.28
21-11-2021,17.58,34.45,8.79,13.97,22.07,9.58,1.81,0.69,18.39,27.17,52.17,3.65,245.36,150.5
22-11-2021,21.89,44.6,8.76,14.06,21.97,9.64,1.73,0.86,16.84,27.91,52.91,3.91,246.86,248.34
23-11-2021,28.75,54.1,8.75,14,21.99,9.66,1.94,1,17.77,27.58,52.58,3.74,245.81,205.22
24-11-2021,31.97,52.71,8.78,14.03,21.95,9.63,1.38,0.88,17.54,27.46,52.46,3.73,245.81,188.81
25-11-2021,33.75,57.08,8.82,14.02,22.01,9.67,0.96,0.87,16.22,27.2,52.2,3.55,244.74,154.93
26-11-2021,47.99,75.07,8.73,14.06,22.03,9.66,1.55,0.92,16.91,27.26,52.26,3.48,244.33,162.64
27-11-2021,50.25,75.51,8.72,13.97,21.99,9.71,1.67,1.08,16.45,27.33,52.33,3.73,245.89,171.4
28-11-2021,37.8,59.39,8.77,14.02,22.01,9.65,2.07,0.64,18.1,27.34,52.34,3.77,246.07,173.48
29-11-2021,31.58,49.7,8.71,14.03,21.95,9.62,1.5,0.74,18.86,26.9,51.93,3.34,243.54,110.73
30-11-2021,26.65,46.54,8.76,14.04,22.09,9.54,1.46,0.82,16.57,27.51,52.37,3.55,245.33,171.42
01-12-2021,23.57,46.15,8.72,13.99,21.95,9.65,1.84,0.87,17.42,27.68,52.66,3.53,243.94,196.82
02-12-2021,24.66,42.62,8.76,14.05,22.02,9.68,1.86,1,16.7,27.41,52.41,3.5,244.47,182.61
03-12-2021,28.96,50.77,8.73,14.02,22.01,9.7,1.55,0.98,14.69,28.09,53.09,3.64,245.26,271.67
04-12-2021,23,41.54,8.85,13.97,21.99,9.66,1.54,0.91,16.29,27.05,52.05,3.72,246.17,134.9
05-12-2021,21.74,36.18,8.72,14,22,9.71,2.14,0.77,16.22,27.44,52.44,4.02,247.49,186.63
06-12-2021,28.37,47.21,8.74,13.97,22.01,9.66,1.17,0.83,16.56,27.32,52.32,3.92,246.95,169.73
07-12-2021,33.56,57.61,8.77,14,22.06,9.61,1.91,0.93,17.53,27.31,52.31,3.87,246.58,168.22
08-12-2021,55.83,85.04,8.77,14,21.98,9.65,1.66,1.02,18.76,27.34,52.34,3.63,245.18,173.02
09-12-2021,59.1,83.42,8.76,14.02,22.04,9.58,1.71,0.82,19.15,27.41,52.41,4.02,247.41,181.96
10-12-2021,38.78,60.26,8.73,14.01,22.01,9.65,1.98,0.81,18.75,27.31,52.31,3.59,244.99,169.11
11-12-2021,36.77,58.93,8.69,14.06,22.02,9.69,1.79,0.87,18.48,27.44,52.44,3.97,247.26,186.66
12-12-2021,29.49,46.41,8.81,13.95,22.01,9.66,1.55,0.75,18.42,27.47,52.47,3.92,246.96,190.12
13-12-2021,25.94,44.99,8.8,13.97,21.97,9.71,1.56,0.77,18.4,27.41,52.41,3.94,247.07,181.96
14-12-2021,34.11,57.21,8.7,14.06,21.95,9.7,1.95,0.96,18.08,27.34,52.34,3.89,246.75,173.2
15-12-2021,47.75,73.26,8.74,13.97,22.01,9.77,1.89,1.02,17.46,27.29,52.29,3.86,246.55,165.99
16-12-2021,58.65,78,8.7,14.03,21.97,9.55,1.98,0.86,17.52,27.41,52.41,3.95,247.16,182.51
17-12-2021,71.34,103.48,8.74,14.02,22.07,9.61,1.51,1.13,21.7,27.62,52.62,3.95,247.1,209.57
18-12-2021,72.81,106.49,8.72,14.08,22,9.68,1.98,0.83,21.74,27.31,52.3,3.9,246.79,167.88
19-12-2021,73.67,105.29,8.81,13.95,22.06,9.62,1.79,0.92,26.01,27.27,52.27,3.93,246.96,163.19
20-12-2021,63.7,92.77,8.76,14,21.98,9.67,1.81,1.01,24.3,27.35,52.35,4.01,247.54,173.87
21-12-2021,57.84,83.33,8.75,14,22,9.63,1.7,0.93,22.55,27.33,52.33,3.95,247.06,171.63
22-12-2021,63.84,87.8,8.71,13.99,21.91,9.66,2.38,1.08,20.63,27.33,52.33,3.84,246.4,171.35
23-12-2021,66.82,94.42,8.74,14.04,22.03,9.61,1.85,1.08,20.75,27.3,52.3,3.86,246.58,167.83
24-12-2021,80.98,110.68,8.8,14.04,21.93,9.63,1.92,1.12,20.55,27.23,52.23,3.86,246.51,157.7
