Date,PM10,PM2.5,SO2,CO,NO,NO2,NOX,NH3,O3,WS,WD,TC,HR,SR
08-08-2020,19.51,11.84,1.1,0.32,6.98,12.2,19.42,8.44,2.72,1.84,294.14,26.40959436,80.31693956,133.82
09-08-2020,20.22,13.83,1.68,0.15,6.99,12.17,19.39,8.39,3.48,1.62,289.44,26.44433519,80.05380497,146.9
10-08-2020,19.22,12.62,0.5,0.38,6.99,12.16,19.41,8.41,5.09,1.26,281.33,26.47907601,79.79067037,176.36
11-08-2020,23.93,14.88,0.75,0.3,6.99,12.19,19.41,8.36,4.21,1.58,289.04,26.51381683,79.52753578,240.02
12-08-2020,32.46,18.83,0.84,0.21,6.99,12.2,19.41,8.38,3.57,1.63,289.83,26.54855766,79.26440119,264.93
13-08-2020,36.29,18.08,0.04,0.16,6.97,12.21,19.4,8.45,2.36,1.76,292.22,26.58329848,79.00126659,334.14
14-08-2020,29.32,13.38,0.46,0.22,7,12.17,19.39,8.47,2.69,1.48,286.29,26.6180393,78.738132,273.14
15-08-2020,29.66,15.17,0.56,0.19,7.02,12.2,19.4,8.43,3.11,1.68,290.4,26.65278013,78.4749974,294.64
16-08-2020,31.27,16.31,1.71,0.27,6.98,12.19,19.4,8.4,2.93,1.35,283.56,26.68752095,78.21186281,181.61
17-08-2020,30.22,17.77,0.54,0.18,7.01,12.18,19.4,8.4,1.87,1.69,291.14,26.72226177,77.94872822,239.22
18-08-2020,28.19,18.92,0.12,0.16,7.01,12.18,19.41,8.42,1.13,1.38,284.56,26.7570026,77.68559362,212.89
19-08-2020,30.66,16.78,1.4,0.31,6.97,12.21,19.4,8.36,1.02,1.76,292.17,26.79174342,77.42245903,272.7
20-08-2020,27.75,17.5,1.13,0.19,7,12.22,19.39,8.36,0.81,1.31,282.62,26.82648424,77.15932443,185.69
21-08-2020,25.75,18.48,1.13,0.21,7.04,12.19,19.41,8.44,0.76,1.3,282.34,26.86122506,76.89618984,255.18
22-08-2020,22.33,14.78,1.72,0.21,6.97,12.18,19.39,8.37,0.62,1.52,287.05,26.89596589,76.63305525,217.8
23-08-2020,23.07,13.82,0.76,0.05,6.95,12.19,19.4,8.39,0.55,1.68,290.41,26.93070671,76.36992065,182.35
24-08-2020,32.42,13.27,0.36,0.28,6.99,12.17,19.4,8.45,0.53,1.7,290.75,26.96544753,76.10678606,186.34
25-08-2020,38.35,9.33,0.38,0.32,7,12.2,19.4,8.39,0.52,2.01,297.36,27.00018836,75.84365146,324.49
26-08-2020,34.03,10.68194444,1.2,0.3,6.99,12.21,19.41,8.45,0.63,2.24,302.23,27.03492918,75.58051687,314.9
27-08-2020,34.69,9.692777778,1.77,0.18,6.99,12.19,19.4,8.4,1.02,2.05,298.44,27.06967,75.31738228,268.77
28-08-2020,32.13,10.2,0.82,0.21,7,12.14,19.41,8.39,0.74,1.77,292.32,27.10441083,75.05424768,240.2
29-08-2020,27.83,10.12,0.41,0.24,6.98,12.21,19.41,8.38,0.84,1.51,286.79,27.13915165,74.79111309,283.68
30-08-2020,21.22,10.23,1.3,0.16,7,12.21,19.4,8.4,0.9,1.54,287.4,27.17389247,74.52797849,228.54
31-08-2020,25.22,10.25,0.54,0.41,7.01,12.18,19.39,8.37,1.1,1.84,293.97,27.2086333,74.2648439,228.54
01-09-2020,26.61,10.19,0.31,0.17,7,12.21,19.41,8.42,1.12,2.07,298.7,27.24337412,74.00170931,245.78
02-09-2020,24.77,10.2,1.22,0.22,7.01,12.17,19.41,8.39,1,1.44,285.4,27.27811494,73.73857471,228.86
03-09-2020,29.68,10.19,2.3,0.09,7,12.16,19.4,8.42,1.99,1.53,287.35,27.31285577,73.47544012,247
04-09-2020,28.15,10.07,1.16,0.09,6.99,12.2,19.4,8.42,1.8,1.58,288.37,27.34759659,73.21230552,224.32
05-09-2020,23.49,10.4,0.52,0.24,7.03,12.22,19.39,8.38,1.75,1.57,288.15,27.38233741,72.94917093,262.32
06-09-2020,15.34,10.35,0.86,0.18,7.01,12.19,19.38,8.45,1.54,1.96,297.04,27.41707824,72.68603634,214.78
07-09-2020,15.13,10.21,0.04,0.36,7.02,12.18,19.39,8.44,0.91,1.66,291.05,27.45181906,72.42290174,139.8
08-09-2020,21.77,10.15,1.21,0.41,7,12.21,19.4,8.42,1.14,1.42,285.03,27.48655988,72.15976715,217.78
09-09-2020,18.05,10.28,0.92,0.25,7,12.21,19.4,8.41,1.14,1.57,288.34,27.5213007,71.89663255,187.91
10-09-2020,18.15,10.18,1.15,0.21,7.01,12.19,19.41,8.4,1.42,1.52,287.42,27.55604153,71.63349796,158.75
11-09-2020,16.42,9.85,2.07,0.22,6.94,12.19,19.41,8.38,1.55,1.73,292.2,27.59078235,71.37036337,102.7
12-09-2020,16.73,7.26,0.94,0.26,6.94,12.2,19.4,8.35,1.16,2.3,209.86,27.62552317,71.10722877,146.73
13-09-2020,13.90878788,4.78,1.16,0.29,6.97,12.19,19.39,8.38,0.98,1.56,329.43,27.660264,70.84409418,238.15
14-09-2020,12.78847319,5.03,0.91,0.46,7,12.21,19.41,8.43,0.93,1.45,321.96,27.69500482,70.58095958,319.61
15-09-2020,11.66815851,4.98,0.5,0.24,7,12.21,19.41,8.37,0.98,1.57,333.59,27.72974564,70.31782499,275.67
16-09-2020,10.54784382,5.06,0.69,0.21,7.01,12.18,19.4,8.36,1.13,1.76,339.28,27.76448647,70.0546904,287.57
17-09-2020,9.427529138,4.9,0.39,0.28,6.99,12.22,19.4,8.41,0.72,1.58,343.55,27.79922729,2.22,292.95
18-09-2020,8.307214452,5.16,1.13,0.18,7.05,12.18,19.4,8.38,0.92,1.95,342.05,27.83396811,2.22,340.09
19-09-2020,21.9,5.95,0.96,0.03,7.03,12.21,19.39,8.45,1.16,3.36,250.31,27.86870894,2.22,288.52
20-09-2020,23.81,15.88,2.39,0.04,7.03,12.21,19.4,8.43,1.89,3.69,327.01,27.90344976,2.57,375.11
21-09-2020,23.74,15.83,1,0.12,7.04,12.21,19.4,8.44,0.91,2.38,340.97,27.93819058,2.23,312.48
22-09-2020,23.42,15.61,0.61,0.31,7.01,12.22,19.39,8.46,1.31,2.39,345.63,27.97293141,2.24,314.88
23-09-2020,23.51,15.67,0.9,0.19,7.01,12.21,19.4,8.38,1.23,2.34,344.42,28.00767223,2.22,316.79
24-09-2020,23.13,15.42,0.69,0.42,6.98,12.19,19.4,8.38,1.21,2.35,345.82,28.04241305,2.24,332.11
25-09-2020,23.68,15.79,0.47,0.21,7.01,12.2,19.39,8.4,1.03,2.53,345.22,28.07715387,1.76,368.51
26-09-2020,23.44,15.63,1.03,0.23,7.01,12.21,19.4,8.38,0.87,2.47,347.36,28.1118947,2.23,296.23
27-09-2020,23.45,15.62,1.59,0.23,7,12.19,19.4,8.41,1.03,2.71,346.8,28.14663552,2.24,327.89
28-09-2020,23.4,15.62,0.51,0.22,6.99,12.23,19.4,8.38,1.58,2.99,346.02,30.34,68.44,377.49
29-09-2020,24.2,16.13,0.62,0.34,7.05,12.2,19.4,8.36,1.6,2.67,341.68,30.33,67.91,311.45
30-09-2020,23.69,15.79,0.36,0.36,7.02,12.22,19.39,8.42,1.1,2.53,340.58,30.26,66.28,308.24
01-10-2020,23.77,15.85,0.71,0.39,7.03,12.2,19.41,8.35,1.43,2.83,340.71,30.21,68.1,287.37
02-10-2020,23.92,15.94,0.82,0.21,7.02,12.21,19.4,8.43,1.81,2.52,340.5,30.55,66.16,329.07
03-10-2020,23.79,15.86,0.05,0.22,7.03,12.18,19.39,8.43,2.04,2.39,341.14,30.67,65.86,293.32
04-10-2020,23.38,15.59,0.99,0.58,7,12.18,19.39,8.39,1.97,2.48,341.93,31,66.93,299.61
05-10-2020,23.38,15.57,0.91,0.81,7,12.18,19.39,8.36,2.12,2.93,344.92,30.71,68.5,341.63
06-10-2020,23.49,15.68,0.8,0.67,6.99,12.21,19.39,8.43,2.03,2.64,346.7,30.41,67.01,358.04
07-10-2020,23.91,15.94,0.54,0.91,7.04,12.19,19.41,8.38,1.73,2.74,345,30.45,67.28,306.19
08-10-2020,23.46,15.64,1.19,0.85,7,12.21,19.4,8.37,2.4,2.62,347.91,26.76,75.09,339.3
09-10-2020,23.62,15.74,1.49,0.91,7.01,12.17,19.38,8.4,3.41,2.46,340.88,29.09,71.79,305.28
10-10-2020,23.58,15.72,1.16,0.7,7.02,12.18,19.4,8.38,3.25,2.3,343.29,28.56,75.55,233.32
11-10-2020,23.44,15.62,1.49,0.92,6.99,12.19,19.39,8.47,3.9,4.06,32.75,28.85,71.72,293.51
12-10-2020,23.18,15.46,0.96,0.74,6.99,12.2,19.4,8.35,4.59,4.84,6.62,29.76,68.76,261.42
13-10-2020,23.68,15.79,0.74,1.12,7.01,12.21,19.39,8.36,3.79,4.13,257.89,29.9,66.7,246.83
14-10-2020,23.85,15.9,2.23,1.11,7.03,12.18,19.41,8.38,2.21,5.05,284.03,29.45,69.92,254.43
15-10-2020,23.27,15.51,1.38,0.98,7,12.22,19.41,8.36,1.46,4.8,200.67,29.53,70.55,342.82
16-10-2020,23.64,15.76,1.82,0.92,7.03,12.2,19.4,8.39,2.66,4.7,354.63,28.96,73.08,311.87
17-10-2020,23.52,15.68,0.33,0.99,7.01,12.19,19.4,8.45,2.05,4.77,354.74,29.13,71.6,367.95
18-10-2020,23.75,15.83,1.04,0.84,7.02,12.19,19.37,8.34,2.81,4.82,354.88,30.19,68.76,392.59
19-10-2020,23,15.33,0.41,0.91,6.96,12.19,19.39,8.42,2.32,5.05,355.25,30.47,69.89,304.51
20-10-2020,23.59,15.73,0.31,0.64,7.01,12.18,19.4,8.38,1.65,5.67,251.87,29.38,69.83,277.52
21-10-2020,23.53,15.69,0.41,0.92,7.02,12.2,19.41,8.38,1.63,7.6,289.99,29.22,68.88,358.44
22-10-2020,23.35,15.57,1.35,1.03,6.99,12.21,19.4,8.39,1.87,7.99,169.62,28.21,75.98,294.45
23-10-2020,23.63,15.75,0.31,0.98,7.01,12.19,19.4,8.42,1.17,6.57,286.49,29.84,72.95,248.08
24-10-2020,23.63,15.74,1.24,0.83,7.02,12.2,19.4,8.39,1.77,3.54,358.42,29.86,71.85,294.52
25-10-2020,23.44,15.63,1.27,0.63,7,12.21,19.4,8.41,1.81,3.59,353.31,29.79,72.91,342.67
26-10-2020,23.46,15.64,1.14,0.96,7.01,12.22,19.39,8.38,1.97,3.78,355.5,30.32,67.96,385.47
27-10-2020,23.53,15.69,1.02,1.03,7.01,12.17,19.4,8.37,2.79,3.73,348.77,29.71,70.82,328.96
28-10-2020,23.48,15.65,0.72,0.96,6.99,12.2,19.4,8.4,3.33,4.04,349.22,30.33,68.53,308.13
29-10-2020,23.15,15.43,0.76,1.04,6.98,12.21,19.41,8.45,4.32,4.85,314.44,28.78,73.09,320.83
30-10-2020,23.5,15.67,1.35,1.05,7.01,12.18,19.4,8.38,6.03,4.69,354.14,28.44,76.54,328.75
31-10-2020,23.68,15.79,1.61,0.91,7.03,12.21,19.39,8.38,4.89,4.1,354.08,29.55,73.6,293.56
01-11-2020,23.21,15.48,1.28,0.89,6.99,12.19,19.41,8.4,4.49,3.58,353.75,25.68,84.7,264.49
02-11-2020,23.13,15.42,0.79,0.91,6.96,12.21,19.4,8.39,2.4,3.75,353.64,28.8,76.54,286.43
03-11-2020,24.01,16,0.39,1.21,7.05,12.2,19.4,8.42,1.59,3.44,354.04,29.29,72.78,198.95
04-11-2020,23.83,15.89,1.74,0.88,7.03,12.21,19.39,8.45,2.15,3.82,285.24,29.18,76.3,287.99
05-11-2020,23.33,15.55,1.15,1.15,7,12.21,19.41,8.37,5.42,3.65,349.82,29.62,72.24,207.19
06-11-2020,23.26,15.5,2.23,0.9,6.98,12.2,19.39,8.46,9.59,3.9,349.05,30.01,69.86,284.05
07-11-2020,23.66,15.78,2.16,0.98,7.02,12.21,19.41,8.41,10.32,3.95,349.06,30.12,70.15,292.57
08-11-2020,49.02,35.67,1.99,0.62,10.6,17.98,28.72,14.61,10.02,4.03,349.93,30.3,71,295.65
09-11-2020,80.07,60.05,1.98,0.85,15.02,25.13,40.17,22.33,10.33,3.87,352.57,32.48,58.15,267.17
10-11-2020,80.02,60,4.58,0.86,15,25.19,40.19,22.37,11.15,3.71,348.73,32.61,58.12,284.55
11-11-2020,79.75,59.83,4.41,1.2,14.94,25.19,40.22,22.41,10.96,2.01,344.73,32.64,57.84,288.45
12-11-2020,80.02,60.01,3.63,0.97,15,25.24,40.21,22.31,10.17,1.03,344.94,32.52,57.67,272.39
13-11-2020,79.95,59.97,2.38,0.98,14.99,25.21,40.15,22.43,9.85,1.02,346.95,33.04,57.67,342.65
14-11-2020,80,60,2.39,0.97,15,25.13,40.09,22.34,9.49,0.85,348.58,33.59,57.64,342.94
15-11-2020,80.12,60.08,1.67,0.8,15.03,25.28,40.28,22.32,9.61,1.01,348.34,33.09,57.67,348.86
16-11-2020,79.26,59.15,3.23,0.91,14.76,24.87,39.6,22.12,9.46,0.86,348.32,32.3,58.89,247.75
17-11-2020,60.13,35.06,2.33,0.88,8.02,13.13,21.19,13.37,9.28,0.94,348.07,30.56,92.66,201.64
18-11-2020,60.03,35,2.4,0.8,8,13.19,21.23,13.36,9.51,0.85,347.71,30.48,92.64,191.81
19-11-2020,60.12,35.06,1.75,0.81,8.02,13.22,21.24,13.4,9.67,0.81,347.32,31.31,92.64,300.53
20-11-2020,60.15,35.07,2.47,0.85,8.03,13.17,21.15,13.42,9.74,1.06,347.19,31.06,92.68,267.25
21-11-2020,59.86,34.93,2.9,0.89,7.98,13.19,21.18,13.43,9.8,0.93,347.3,31.01,92.66,261.17
22-11-2020,59.83,34.92,4.22,1.17,7.97,13.21,21.18,13.36,10.11,1.08,347.15,30.92,92.68,249.56
23-11-2020,59.95,34.98,3.48,1,7.99,13.11,21.18,13.34,10,0.84,347.08,30.78,92.64,230.46
24-11-2020,59.96,34.98,3.38,1.02,7.99,13.22,21.26,13.42,9.91,0.8,347.19,30.51,92.63,195.63
25-11-2020,60.11,35.06,3.29,1.1,8.02,13.19,21.21,13.46,9.8,1.12,347.14,30.56,92.69,201.44
26-11-2020,60.11,35.06,2.8,1.02,8.02,13.24,21.24,13.4,10.1,0.85,347.06,30.51,92.64,196.46
27-11-2020,59.98,34.99,1.71,1.05,8,13.18,21.29,13.39,9.97,0.95,346.97,30.91,92.66,248.26
28-11-2020,59.93,34.96,3.63,0.94,7.99,13.15,21.32,13.38,10,0.97,346.87,30.88,92.66,244.15
29-11-2020,60.06,35.03,2.98,0.91,8.01,13.23,21.13,13.38,9.94,1.12,346.9,30.81,92.69,235.06
30-11-2020,59.96,34.98,1.83,1.07,7.99,13.24,21.22,13.35,9.78,0.95,346.81,30.84,92.66,238.81
01-12-2020,60.01,35.01,2.01,0.91,8,13.19,21.13,13.46,9.78,0.95,346.69,30.61,92.66,208.17
02-12-2020,59.99,35,3.82,0.91,8,13.19,21.19,13.4,10.02,1.13,346.63,30.63,92.69,210.48
03-12-2020,60.14,35.08,3.8,1.15,8.02,13.15,21.13,13.45,9.87,1,346.7,30.31,92.67,168.79
04-12-2020,59.98,34.99,1.76,1.07,8,13.18,21.3,13.37,9.71,0.79,346.73,30.21,92.63,155.41
05-12-2020,60.21,35.11,3.49,0.94,8.04,13.19,21.24,13.41,9.55,0.87,346.76,30.26,92.65,162.53
06-12-2020,60.1,35.05,3.44,0.98,8.02,13.16,21.2,13.36,9.52,0.84,346.77,30.19,92.64,152.66
07-12-2020,59.9,34.95,1.53,1.03,7.98,13.25,21.23,13.46,9.35,0.89,346.87,30.78,92.65,230.9
08-12-2020,59.91,34.95,2.4,0.95,7.98,13.23,21.25,13.41,9.39,0.97,346.83,31.16,92.66,281.11
09-12-2020,60.11,35.06,1.68,0.99,8.02,13.29,21.15,13.44,9.3,0.91,346.94,31.1,92.65,273.18
10-12-2020,59.86,34.93,2.75,1.02,7.98,13.19,21.16,13.43,9.4,0.86,347.07,31.37,92.65,309.16
11-12-2020,67.09,41.29,2.83,0.73,8.02,13.16,21.18,13.42,9.25,1.08,347.21,30.91,92.68,248.7
12-12-2020,84.82,57.91,2.45,0.78,7.96,13.16,21.2,13.36,9.44,0.95,347.21,30.48,92.66,190.84
13-12-2020,84.97,57.99,2.63,0.76,7.99,13.27,21.13,13.4,9.57,0.97,347.17,30.67,92.66,216.21
